C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_076.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_076.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_076.jpg, -1, 0, 0, 4.57623
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_206.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_206.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_206.jpg, -1, 0, 0, 4.487236
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_313.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_313.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_313.jpg, -1, 0, 0, 4.430173
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_416.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_416.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_416.jpg, -1, 0, 0, 4.378197
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_520.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_520.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_520.jpg, -1, 0, 0, 4.318292
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_661.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_661.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_661.jpg, -1, 0, 0, 4.252157
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_786.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_786.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_786.jpg, -1, 0, 0, 4.196541
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_57_905.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_57_905.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_57_905.jpg, -1, 0, 0, 4.141961
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_013.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_013.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_013.jpg, -1, 0, 0, 4.098423
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_143.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_143.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_143.jpg, -1, 0, 0, 4.029065
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_268.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_268.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_268.jpg, -1, 0, 0, 3.971541
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_378.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_378.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_378.jpg, -1, 0, 0, 3.925169
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_484.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_484.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_484.jpg, -1, 0, 0, 3.871321
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_605.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_605.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_605.jpg, -1, 0, 0, 3.818192
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_721.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_721.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_721.jpg, -0.6506662, 0, 0, 3.803154
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_829.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_829.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_829.jpg, -0.3266994, 0, 0, 3.780932
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_58_968.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_58_968.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_58_968.jpg, 0, 0, 0, 3.727639
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_113.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_113.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_113.jpg, 0.4382121, 0, 0, 3.645832
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_245.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_245.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_245.jpg, 0.03569728, 0, 0, 3.592947
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_366.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_366.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_366.jpg, 0, 0, 0, 3.557202
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_480.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_480.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_480.jpg, 0, 0, 0, 3.521989
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_582.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_582.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_582.jpg, 0, 0.3080484, 0, 3.855078
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_694.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_694.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_694.jpg, 0, 0.6410742, 0, 4.588487
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_802.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_802.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_802.jpg, 0, 0.9467307, 0, 5.676941
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_51_59_898.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_51_59_898.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_51_59_898.jpg, 0, 1, 0, 6.829708
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_012.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_012.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_012.jpg, 0, 1, 0, 8.199468
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_114.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_114.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_114.jpg, 0, 1, 0, 9.326961
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_229.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_229.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_229.jpg, 0, 1, 0, 10.66558
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_366.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_366.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_366.jpg, 0.3977415, 1, 0, 11.86146
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_488.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_488.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_488.jpg, 0.7337679, 1, 0, 13.00401
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_598.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_598.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_598.jpg, 0.3973566, 1, 0, 14.25335
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_696.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_696.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_696.jpg, 0.06861207, 1, 0, 15.26322
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_808.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_808.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_808.jpg, 0, 1, 0, 16.48722
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_00_914.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_00_914.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_00_914.jpg, 0, 1, 0, 17.74956
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_021.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_021.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_021.jpg, 0, 1, 0, 18.96779
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_134.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_134.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_134.jpg, 0, 1, 0, 19.85526
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_243.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_243.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_243.jpg, 0, 1, 0, 21.08767
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_360.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_360.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_360.jpg, 0, 1, 0, 22.30231
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_486.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_486.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_486.jpg, 0, 1, 0, 23.4948
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_584.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_584.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_584.jpg, 0, 1, 0, 24.47346
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_685.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_685.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_685.jpg, 0, 1, 0, 25.43417
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_830.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_830.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_830.jpg, 0, 1, 0, 26.76519
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_01_958.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_01_958.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_01_958.jpg, 0, 1, 0, 27.89096
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_065.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_065.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_065.jpg, -0.3189627, 1, 0, 28.8678
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_173.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_173.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_173.jpg, 0, 1, 0, 29.77338
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_314.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_314.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_314.jpg, 0, 1, 0, 30.19024
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_438.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_438.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_438.jpg, 0, 1, 0, 30.18958
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_546.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_546.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_546.jpg, 0, 1, 0, 30.19035
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_650.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_650.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_650.jpg, 0, 0.683134, 0, 30.1121
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_773.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_773.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_773.jpg, 0, 0.3176761, 0, 30.01609
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_876.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_876.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_876.jpg, 0, 0.006632745, 0, 29.74649
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_02_987.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_02_987.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_02_987.jpg, 0, 0, 0, 29.38901
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_098.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_098.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_098.jpg, 0, 0.3339123, 0, 29.43853
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_206.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_206.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_206.jpg, 0, 0.6574062, 0, 29.98657
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_311.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_311.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_311.jpg, 0, 0.9744171, 0, 30.18262
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_414.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_414.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_414.jpg, -0.3104829, 1, 0, 30.17291
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_534.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_534.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_534.jpg, -0.6656958, 1, 0, 30.12852
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_653.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_653.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_653.jpg, -0.3077517, 1, 0, 30.19243
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_841.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_841.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_841.jpg, 0, 1, 0, 30.18954
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_03_942.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_03_942.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_03_942.jpg, 0, 1, 0, 30.18913
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_071.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_071.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_071.jpg, 0, 1, 0, 30.18963
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_171.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_171.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_171.jpg, 0, 1, 0, 30.18966
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_314.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_314.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_314.jpg, 0.4232859, 0.5767141, 0, 30.05823
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_419.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_419.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_419.jpg, 0.108849, 0.2622772, 0, 29.99901
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_525.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_525.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_525.jpg, 0, 0, 0, 29.67535
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_637.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_637.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_637.jpg, 0, 0.3382398, 0, 29.72671
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_738.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_738.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_738.jpg, 0, 0.6419169, 0, 30.09609
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_04_852.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_04_852.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_04_852.jpg, 0, 0.977012, 0, 30.18527
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_003.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_003.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_003.jpg, 0, 1, 0, 30.19064
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_137.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_137.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_137.jpg, 0, 1, 0, 30.19001
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_265.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_265.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_265.jpg, 0, 1, 0, 30.1915
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_405.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_405.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_405.jpg, 0, 1, 0, 30.19022
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_537.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_537.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_537.jpg, 0, 1, 0, 30.1903
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_664.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_664.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_664.jpg, -0.3808938, 1, 0, 30.17032
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_771.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_771.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_771.jpg, -0.05861279, 1, 0, 30.19057
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_875.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_875.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_875.jpg, 0, 1, 0, 30.18991
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_05_984.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_05_984.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_05_984.jpg, 0, 1, 0, 30.19028
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_087.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_087.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_087.jpg, 0, 1, 0, 30.1903
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_203.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_203.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_203.jpg, 0, 1, 0, 30.19092
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_322.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_322.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_322.jpg, 0, 1, 0, 30.18999
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_424.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_424.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_424.jpg, -0.3069804, 1, 0, 30.17345
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_548.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_548.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_548.jpg, 0, 1, 0, 30.18932
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_670.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_670.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_670.jpg, 0, 1, 0, 30.18966
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_779.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_779.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_779.jpg, 0, 1, 0, 30.18992
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_06_886.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_06_886.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_06_886.jpg, 0, 1, 0, 30.18992
C:\Users\Owner\Desktop\Data\IMG\center_2021_06_01_12_52_07_013.jpg, C:\Users\Owner\Desktop\Data\IMG\left_2021_06_01_12_52_07_013.jpg, C:\Users\Owner\Desktop\Data\IMG\right_2021_06_01_12_52_07_013.jpg, 0, 1, 0, 30.18992
